500
1677
4
38	84	7	17	13	14
38	138	7	17	12	15
38	95	7	17	12	15
38	117	8	17	13	14
38	49	7	17	13	-100
38	57	8	17	13	15
38	42	7	17	12	14
19	13	6	17	12	15
19	142	6	17	12	15
19	144	6	17	12	14
19	16	7	17	12	-100
19	89	6	17	12	14
19	4	7	17	13	15
19	145	7	17	13	14
19	103	6	17	12	14
19	77	6	17	12	14
19	50	6	17	13	14
19	71	7	17	12	-100
94	26	6	17	15	-100
94	120	6	17	13	15
94	133	6	17	13	15
94	134	6	17	13	-100
94	119	6	17	12	-100
94	5	6	17	12	15
94	23	6	17	13	15
94	74	7	17	14	-100
94	126	6	17	12	14
94	54	6	17	12	-100
94	64	6	17	12	14
94	128	6	17	15	-100
94	98	6	17	14	-100
94	28	6	17	15	-100
94	150	6	17	12	15
94	65	6	17	13	14
94	149	6	17	13	14
94	12	6	17	15	-100
94	95	6	17	13	-100
94	141	6	17	14	-100
94	135	6	17	12	-100
94	10	6	17	12	15
94	77	6	17	14	-100
94	110	6	17	12	14
94	106	6	17	13	-100
94	50	6	17	12	15
94	113	6	17	13	15
100	26	7	17	13	15
100	99	6	17	13	14
100	75	7	17	14	-100
100	97	7	17	12	15
100	7	6	17	12	-100
100	4	6	17	12	14
100	123	7	17	13	14
100	110	6	17	12	14
100	127	6	17	12	-100
100	29	7	17	14	-100
100	124	6	17	15	-100
100	71	7	17	13	-100
88	102	7	17	13	15
88	136	7	17	14	-100
88	141	7	17	13	15
88	39	7	17	12	15
132	120	8	17	12	15
132	76	7	17	14	-100
132	134	7	17	13	15
132	60	8	17	13	15
132	37	7	17	13	14
132	111	7	17	13	14
119	102	8	17	13	14
119	112	7	17	12	15
119	121	7	17	12	15
119	37	7	17	13	-100
119	90	7	17	13	14
119	91	7	17	13	15
96	38	7	17	13	15
96	8	7	17	12	15
96	130	6	17	13	15
96	104	6	17	13	15
96	4	7	17	12	14
96	114	6	17	14	-100
96	49	6	17	12	15
13	66	7	17	14	-100
13	142	6	17	13	14
13	63	7	17	12	14
13	64	6	17	15	-100
13	16	7	17	12	14
13	128	6	17	13	14
13	90	7	17	12	14
13	148	8	17	13	15
60	85	6	17	13	15
60	76	7	17	12	15
60	134	5	17	12	14
60	94	6	17	13	14
60	33	5	17	13	15
60	98	6	17	13	15
60	150	5	17	13	-100
60	7	7	17	12	14
60	149	5	17	13	14
60	80	7	17	15	-100
60	10	5	17	12	14
60	91	6	17	13	14
60	106	6	17	15	-100
60	143	5	17	14	-100
5	27	6	17	14	-100
5	19	6	17	13	14
5	144	6	17	14	-100
5	34	7	17	15	-100
5	54	6	17	13	-100
5	90	7	17	13	14
5	67	6	17	13	-100
5	12	5	17	12	14
5	86	6	17	13	-100
5	103	5	17	12	-100
5	50	6	17	15	-100
5	21	7	17	12	15
140	6	7	17	13	15
78	112	7	17	13	14
78	119	7	17	14	-100
78	107	8	17	13	14
142	66	7	17	13	15
142	148	7	17	14	-100
55	99	6	17	12	-100
55	120	7	17	14	-100
55	94	6	17	15	-100
55	132	7	17	12	15
55	37	7	17	12	14
55	126	6	17	12	14
55	36	6	17	13	15
55	64	6	17	13	15
55	128	6	17	15	-100
55	87	6	17	13	-100
55	135	6	17	13	-100
118	145	6	17	12	14
116	136	7	17	13	14
116	112	7	17	12	14
116	140	7	17	12	14
116	146	7	17	13	14
63	72	7	17	12	-100
63	65	7	17	13	-100
63	87	7	17	12	15
40	26	7	17	13	14
40	85	5	17	12	14
40	125	6	17	13	-100
40	100	6	17	13	-100
40	96	5	17	14	-100
40	13	7	17	12	14
40	60	7	17	12	14
40	75	7	17	13	15
40	54	5	17	12	15
40	97	7	17	12	14
40	149	5	17	12	-100
40	41	6	17	12	15
40	22	7	17	13	15
40	50	5	17	13	14
40	143	7	17	12	-100
40	57	6	17	13	14
40	71	6	17	13	15
33	66	6	17	13	14
33	94	6	17	14	-100
33	55	6	17	15	-100
33	1	6	17	12	15
33	23	6	17	13	14
33	74	6	17	13	-100
33	126	6	17	15	-100
33	64	6	17	13	14
33	128	5	17	13	14
33	87	6	17	13	15
33	59	6	17	13	14
33	95	6	17	13	14
33	135	7	17	13	15
33	41	5	17	12	-100
33	10	7	17	13	14
33	43	6	17	13	15
33	110	6	17	13	-100
33	106	6	17	13	14
33	113	6	17	14	-100
1	66	7	17	14	-100
1	91	8	17	12	15
6	102	7	17	13	14
6	136	7	17	12	15
6	88	7	17	12	14
6	116	7	17	12	-100
6	70	7	17	13	14
6	139	7	17	13	14
23	27	7	17	12	15
23	19	6	17	14	-100
23	119	6	17	13	-100
23	55	6	17	12	15
23	63	6	17	12	-100
23	75	6	17	13	-100
23	126	6	17	15	-100
23	64	6	17	13	15
23	128	6	17	13	14
23	28	6	17	12	-100
23	89	6	17	15	-100
23	65	6	17	14	-100
23	87	7	17	12	15
23	67	6	17	12	14
23	145	6	17	12	14
23	123	6	17	13	-100
23	135	6	17	12	-100
23	52	6	17	12	14
23	110	6	17	13	-100
23	24	6	17	15	-100
2	122	6	17	13	15
2	26	7	17	15	-100
2	133	7	17	12	15
2	12	6	17	13	14
2	145	6	17	13	15
2	56	7	17	13	15
2	135	6	17	13	-100
2	68	6	17	12	14
2	108	6	17	13	15
75	65	7	17	13	-100
144	26	7	17	13	15
144	118	7	17	12	-100
144	34	7	17	12	14
144	145	7	17	12	-100
34	118	6	17	12	-100
34	23	8	17	13	-100
34	89	7	17	14	-100
34	72	7	17	13	-100
34	145	6	17	13	14
34	56	7	17	12	-100
34	79	7	17	13	15
34	71	7	17	12	-100
31	26	7	17	12	-100
31	44	6	17	12	-100
31	94	6	17	13	14
31	119	7	17	12	-100
31	96	6	17	13	-100
31	55	7	17	13	-100
31	33	7	17	13	15
31	2	7	17	15	-100
31	128	6	17	13	-100
31	72	6	17	12	15
31	130	6	17	13	15
31	150	7	17	13	14
31	104	7	17	13	15
31	87	7	17	13	15
31	58	6	17	13	-100
31	59	6	17	14	-100
31	145	7	17	14	-100
31	141	7	17	12	15
31	135	6	17	13	14
31	41	6	17	12	-100
31	10	5	18	13	14
31	79	6	17	14	-100
31	93	7	17	13	14
31	30	6	17	12	14
31	92	7	17	13	15
31	49	6	17	13	-100
31	106	6	17	13	14
31	50	6	17	15	-100
31	57	7	17	12	-100
31	113	7	17	12	15
37	120	7	17	13	15
37	36	7	17	12	-100
37	107	6	17	15	-100
126	66	6	17	13	14
126	1	6	17	12	14
126	128	6	17	12	-100
126	150	7	17	13	14
126	87	6	17	12	15
126	14	7	17	13	15
126	145	6	17	13	14
126	135	7	17	14	-100
126	10	6	17	15	-100
126	43	6	17	12	14
62	100	6	17	14	-100
62	40	6	17	13	14
62	8	6	17	13	15
62	149	5	17	13	14
62	14	7	17	12	15
62	41	6	17	12	14
62	127	6	17	14	-100
54	33	7	17	13	15
54	62	7	17	13	15
54	131	7	17	14	-100
54	128	6	17	12	-100
54	97	7	17	15	-100
54	18	7	17	12	14
54	90	7	17	12	14
54	93	7	17	14	-100
54	52	7	17	13	-100
54	110	6	17	13	-100
131	125	8	17	13	-100
131	27	7	17	13	-100
131	5	7	17	14	-100
131	40	8	17	13	-100
131	8	8	17	12	15
131	90	7	17	12	14
131	50	8	17	13	14
36	120	6	17	12	-100
36	111	7	17	13	14
9	45	8	17	13	14
9	76	7	17	15	-100
9	132	7	17	13	15
64	66	6	17	14	-100
64	142	6	17	13	15
64	126	6	17	15	-100
64	54	6	17	15	-100
64	128	6	17	13	15
64	150	6	17	13	15
64	97	7	17	12	15
64	87	6	17	13	-100
64	148	6	17	13	15
64	86	6	17	12	14
64	135	6	17	12	-100
64	52	7	17	15	-100
64	110	6	17	13	-100
64	113	6	17	12	-100
16	66	7	17	13	15
16	99	7	17	14	-100
16	142	6	17	15	-100
16	64	6	17	13	15
16	18	7	17	12	14
16	148	7	17	14	-100
16	86	7	17	13	14
128	17	6	17	12	14
128	66	6	17	12	14
128	26	6	17	13	15
128	125	7	17	13	15
128	134	6	17	13	-100
128	63	6	17	12	15
128	150	6	17	13	-100
128	90	7	17	13	14
128	107	6	17	13	15
128	145	6	17	13	15
128	86	7	17	12	15
128	135	6	17	12	15
128	10	6	17	13	15
128	111	6	17	12	15
128	24	7	17	13	14
98	120	7	17	13	15
98	133	7	17	12	-100
98	33	8	17	13	15
98	128	6	17	12	14
98	145	7	17	13	-100
28	122	7	17	12	14
28	66	7	17	12	-100
28	26	7	17	14	-100
28	99	7	17	13	-100
28	120	6	17	14	-100
28	63	7	17	13	14
28	64	6	17	14	-100
28	16	7	17	14	-100
28	128	5	17	13	15
28	98	7	17	15	-100
28	115	8	17	12	14
28	89	7	17	12	15
28	72	7	17	15	-100
28	67	7	17	13	-100
28	148	7	17	12	15
28	111	7	17	12	14
28	110	7	17	12	-100
28	51	7	17	12	-100
82	132	6	17	15	-100
82	37	6	17	12	15
82	9	6	17	12	14
115	125	5	17	12	15
89	142	6	17	12	14
89	118	7	17	12	15
89	144	7	17	13	-100
89	62	7	17	12	14
89	72	7	17	13	15
89	97	7	17	12	-100
89	147	7	17	13	14
89	145	7	17	13	15
89	101	7	17	13	14
89	91	8	17	15	-100
89	108	7	17	12	14
89	51	8	17	12	-100
70	102	7	17	12	14
70	136	6	17	13	15
70	112	7	17	13	-100
70	88	6	17	15	-100
70	140	7	17	15	-100
70	116	6	17	12	15
70	97	6	17	12	15
70	139	7	17	13	-100
70	25	6	17	13	15
70	141	6	17	12	14
70	61	7	17	13	14
70	39	6	17	13	15
70	79	7	17	13	14
70	73	7	17	13	-100
70	69	6	17	12	14
70	91	7	17	13	15
70	146	7	17	12	-100
8	102	7	17	14	-100
8	85	6	17	12	15
8	100	7	17	13	14
8	60	6	17	12	14
8	40	7	17	12	15
8	59	6	17	12	14
8	149	6	17	12	-100
8	14	6	17	12	15
8	41	6	17	13	15
8	22	6	17	12	15
8	127	7	17	12	15
8	29	6	17	12	15
8	143	7	17	13	-100
72	144	7	17	12	15
72	128	6	17	15	-100
72	145	6	17	12	15
72	50	8	17	13	-100
130	109	8	17	13	14
130	84	8	17	15	-100
130	138	6	17	12	-100
130	117	8	17	13	-100
130	114	7	17	12	14
130	93	7	17	15	-100
130	49	7	17	13	-100
130	57	7	17	12	14
65	100	6	17	13	-100
65	131	8	17	12	14
65	123	6	17	13	15
81	109	7	17	13	14
81	46	7	17	13	14
81	96	6	17	13	15
81	130	7	17	13	14
81	104	7	17	13	14
81	84	7	17	13	-100
81	138	6	17	13	-100
81	95	7	17	13	15
81	117	7	17	13	14
81	114	7	17	12	-100
81	20	8	17	12	15
81	49	7	17	14	-100
81	42	7	17	12	14
105	132	7	17	12	-100
105	9	6	17	13	-100
105	130	7	17	13	14
18	142	7	17	13	15
18	55	7	17	12	-100
18	23	7	17	13	-100
18	64	6	17	12	14
18	128	7	17	15	-100
18	87	7	17	14	-100
18	145	7	17	14	-100
18	148	7	17	12	15
18	86	6	17	12	-100
18	135	7	17	13	-100
18	11	7	17	13	14
18	110	6	17	15	-100
18	50	6	17	13	15
90	2	7	17	12	-100
90	18	8	17	13	15
90	21	8	17	13	15
104	109	7	17	13	15
104	46	7	17	13	15
104	130	7	17	13	15
104	138	6	17	12	14
104	117	7	17	15	-100
104	114	7	17	14	-100
104	49	7	17	12	14
104	42	7	17	14	-100
139	112	7	17	15	-100
87	66	7	17	14	-100
87	26	7	17	12	15
87	121	7	17	12	15
87	134	7	17	13	14
87	46	7	17	12	-100
87	94	7	17	12	15
87	119	8	17	13	-100
87	60	7	17	13	15
87	40	7	17	12	-100
87	1	7	17	13	14
87	128	6	17	13	14
87	98	7	17	14	-100
87	150	8	17	15	-100
87	90	7	17	12	15
87	7	7	17	12	-100
87	4	7	17	13	15
87	14	7	17	13	15
87	107	8	17	13	14
87	145	7	17	12	14
87	95	6	17	12	14
87	141	7	17	13	15
87	123	7	17	13	-100
87	135	7	17	12	15
87	10	7	17	15	-100
87	43	7	17	12	15
87	111	7	17	13	15
87	22	7	17	13	14
87	110	6	17	12	15
87	91	7	17	15	-100
87	143	5	17	14	-100
84	109	7	17	12	-100
84	46	7	17	14	-100
84	96	6	17	13	15
84	104	7	17	13	-100
84	138	7	17	12	15
84	117	7	17	13	14
84	114	7	17	14	-100
84	20	7	17	12	15
84	49	7	17	15	-100
84	57	7	17	14	-100
84	42	7	17	12	15
58	102	7	17	12	15
58	136	7	17	12	-100
58	44	6	17	14	-100
58	88	6	17	12	-100
58	72	7	17	13	14
58	150	7	17	12	14
58	97	6	17	12	14
58	32	6	17	13	14
58	59	7	17	13	15
58	25	6	17	12	14
58	145	7	17	13	14
58	141	6	17	13	14
58	135	6	17	12	14
58	39	7	17	12	14
58	10	6	17	12	14
58	43	7	17	12	14
58	79	6	17	12	15
58	69	6	17	12	-100
58	30	6	17	12	14
58	106	6	17	12	15
35	102	7	17	14	-100
35	136	7	17	13	14
35	44	7	17	12	15
35	112	7	17	14	-100
35	132	7	17	12	15
35	119	7	17	12	15
35	60	7	17	14	-100
35	78	7	17	12	-100
35	37	7	17	13	15
35	97	7	17	13	-100
35	107	7	17	14	-100
35	79	7	17	12	14
7	40	7	17	14	-100
7	62	7	17	12	-100
32	136	6	17	12	14
32	112	7	17	13	-100
32	140	7	17	15	-100
32	116	6	17	13	14
32	6	6	17	13	15
32	70	6	17	12	-100
32	97	6	17	15	-100
32	141	6	17	14	-100
32	73	6	17	12	14
32	146	7	17	12	15
59	85	6	17	14	-100
59	27	6	17	13	14
59	94	6	17	12	15
59	100	6	17	13	14
59	60	5	17	12	15
59	40	6	17	15	-100
59	23	6	17	13	14
59	74	6	17	13	15
59	126	6	17	12	14
59	62	6	17	13	14
59	64	6	17	15	-100
59	128	6	17	13	14
59	150	6	17	12	14
59	87	5	17	12	-100
59	7	7	17	15	-100
59	149	5	17	12	-100
59	95	6	17	12	-100
59	135	6	17	12	15
59	10	6	17	13	15
59	43	6	17	13	15
59	11	6	17	13	15
59	22	6	17	12	-100
59	110	6	17	13	-100
59	127	5	17	12	-100
59	29	7	17	12	14
59	106	5	17	12	15
59	124	6	17	12	14
59	143	5	17	12	14
59	113	6	17	13	14
149	66	6	17	13	15
149	100	5	17	13	14
149	13	6	17	13	-100
149	1	6	17	13	-100
149	64	6	17	12	14
149	87	5	17	14	-100
149	7	4	17	13	14
149	127	5	17	12	15
149	29	6	17	14	-100
149	124	5	17	12	-100
4	26	6	17	13	-100
4	118	7	17	14	-100
4	40	6	17	14	-100
4	34	7	17	12	14
4	89	7	17	13	14
4	47	7	17	12	-100
4	71	7	17	15	-100
67	17	7	17	13	-100
67	99	7	17	13	15
67	118	7	17	13	14
67	75	7	17	13	15
67	65	7	17	13	-100
147	2	7	17	13	-100
12	133	6	17	13	14
12	118	6	17	13	14
12	144	6	17	13	14
12	34	6	17	12	15
12	89	8	17	13	15
12	72	7	17	13	14
12	147	7	17	13	14
12	145	6	17	12	14
12	56	7	17	13	15
12	135	6	17	13	15
12	103	6	17	13	14
12	79	6	17	12	15
12	68	6	17	12	15
12	50	6	17	12	15
12	108	6	17	12	14
14	46	6	17	12	14
14	60	6	17	15	-100
14	23	8	17	13	14
14	74	7	17	13	15
14	59	5	17	12	15
14	149	4	17	13	-100
14	41	6	17	13	15
138	95	7	17	15	-100
138	117	7	17	12	-100
138	114	7	17	14	-100
138	49	6	17	12	15
138	42	7	17	12	14
107	112	6	17	12	-100
107	119	6	17	12	14
107	98	6	17	12	14
107	150	6	17	13	15
107	111	6	17	14	-100
145	26	7	17	12	-100
145	133	6	17	12	15
145	62	7	17	12	14
145	64	7	17	14	-100
145	97	7	17	12	15
145	90	8	17	15	-100
145	4	7	17	12	-100
145	25	7	17	12	14
145	147	7	17	12	14
145	68	6	17	12	14
145	51	8	17	12	15
95	66	6	17	12	15
95	46	7	17	13	14
95	1	6	17	14	-100
95	126	6	17	14	-100
95	128	6	17	13	15
95	43	6	17	12	-100
95	106	6	17	12	15
95	113	6	17	13	15
141	44	8	17	13	-100
141	134	7	17	12	15
141	72	7	17	12	14
141	25	7	17	14	-100
141	145	7	17	12	-100
61	140	7	17	14	-100
61	32	6	17	13	14
61	146	7	17	12	14
56	17	7	17	15	-100
56	26	7	17	13	-100
56	120	7	17	12	15
56	13	7	17	13	14
56	5	7	17	13	-100
56	142	7	17	12	15
56	118	7	17	12	15
56	144	7	17	12	-100
56	72	7	17	12	14
56	97	7	17	12	14
56	18	7	17	12	14
56	25	7	17	14	-100
56	147	7	17	13	15
56	145	6	17	12	-100
56	86	7	17	12	14
56	79	7	17	13	15
56	110	7	17	12	-100
56	108	7	17	13	15
123	75	6	17	15	-100
123	149	6	17	13	14
123	24	6	17	13	-100
117	40	7	17	12	-100
117	2	7	17	12	14
117	101	7	17	12	14
86	99	7	17	12	14
86	126	6	17	14	-100
86	87	6	17	12	-100
86	149	6	17	13	15
86	145	6	17	14	-100
86	83	6	17	12	-100
86	108	6	17	13	15
135	66	6	17	13	-100
135	26	7	17	13	14
135	133	6	17	12	-100
135	118	6	17	13	14
135	34	6	17	12	15
135	28	6	17	12	15
135	72	6	17	12	15
135	149	7	17	12	-100
135	4	7	17	13	15
135	147	6	17	15	-100
135	145	6	17	13	14
135	56	6	17	12	15
135	41	6	17	12	14
135	10	6	17	12	14
135	79	6	17	13	15
135	11	7	17	13	-100
135	20	7	17	14	-100
135	68	6	17	13	15
135	50	7	17	14	-100
103	17	6	17	14	-100
103	142	7	17	12	-100
103	63	6	17	12	15
103	2	7	17	15	-100
103	75	7	17	13	14
103	144	6	17	12	14
103	89	6	17	13	14
103	65	7	17	12	15
103	67	7	17	13	-100
103	56	7	17	12	-100
103	123	7	17	13	15
103	108	7	17	13	15
39	6	8	17	13	14
39	32	6	17	12	14
39	79	7	17	13	14
80	121	7	17	14	-100
80	31	8	17	12	-100
41	122	6	17	12	15
41	85	6	17	13	14
41	94	5	17	12	14
41	60	5	17	13	14
41	74	6	17	14	-100
41	128	6	17	12	15
41	150	5	17	12	14
41	87	6	17	13	14
41	58	6	17	12	14
41	7	6	17	14	-100
41	59	5	17	13	14
41	149	4	17	12	-100
41	95	5	17	14	-100
41	10	5	17	13	14
41	43	7	17	13	15
41	106	5	17	13	15
41	143	7	17	12	14
41	24	6	17	13	14
10	93	7	17	12	15
10	92	7	17	13	15
10	106	6	17	13	15
43	94	6	17	12	14
43	128	6	17	12	-100
101	125	6	17	12	-100
101	133	6	17	13	-100
101	118	6	17	13	14
101	2	6	17	12	14
101	34	6	17	13	14
101	12	6	17	12	15
101	145	6	17	12	-100
101	135	6	17	13	14
101	68	6	17	12	14
101	71	6	17	12	14
101	108	6	17	12	14
79	128	7	17	13	-100
79	145	6	17	12	14
77	13	6	17	13	15
77	142	6	17	13	-100
77	144	6	17	12	15
77	28	6	17	13	15
77	89	6	17	13	15
77	103	6	17	12	15
77	91	7	17	12	15
77	50	6	17	14	-100
114	11	7	17	12	14
114	49	7	17	13	-100
114	57	8	17	12	15
93	94	7	17	12	15
93	33	6	17	13	14
93	74	7	17	13	15
93	128	7	17	12	15
93	59	7	17	13	14
93	95	6	17	13	14
93	43	7	17	12	15
93	11	7	17	14	-100
93	92	6	17	12	15
93	106	5	17	13	15
93	113	6	17	13	15
73	102	7	17	12	15
73	112	7	17	12	15
73	140	7	17	12	-100
73	116	7	17	12	15
73	6	7	17	12	15
11	66	7	17	13	15
11	26	6	17	13	15
11	45	7	17	12	-100
11	53	5	17	14	-100
11	19	5	17	14	-100
11	94	6	17	14	-100
11	13	5	17	12	15
11	5	5	17	14	-100
11	78	7	17	14	-100
11	55	6	17	12	14
11	33	6	17	13	15
11	75	5	17	14	-100
11	144	6	17	13	14
11	34	5	17	13	15
11	126	5	17	12	15
11	128	5	17	12	-100
11	82	5	17	14	-100
11	89	5	17	12	-100
11	90	7	17	13	14
11	87	6	17	14	-100
11	149	7	17	13	15
11	95	6	17	12	15
11	56	5	17	13	14
11	86	7	17	13	14
11	103	5	17	12	14
11	43	6	17	13	15
11	77	6	17	13	14
11	91	5	17	12	14
11	106	6	17	12	14
11	50	5	17	12	-100
11	71	5	17	13	-100
11	24	7	17	12	-100
11	113	6	17	14	-100
52	99	7	17	13	14
52	94	7	17	14	-100
52	126	6	17	12	14
52	16	7	17	12	15
52	87	7	17	14	-100
52	110	6	17	12	-100
22	85	5	17	12	15
22	100	5	17	13	15
22	60	5	17	13	14
22	1	5	17	12	14
22	75	6	17	12	14
22	62	7	17	12	14
22	64	5	17	13	14
22	150	7	17	15	-100
22	97	6	17	13	14
22	18	6	17	13	-100
22	7	5	17	12	-100
22	149	4	17	13	14
22	14	6	17	13	15
22	148	6	17	13	15
22	41	5	17	13	15
22	110	5	17	12	14
22	29	6	17	12	14
22	124	5	17	13	14
22	143	5	18	14	-100
83	125	5	17	12	14
83	13	7	17	15	-100
83	18	7	17	13	15
110	122	6	17	13	14
110	17	6	17	14	-100
110	99	6	17	12	-100
110	125	5	17	12	15
110	55	6	17	12	14
110	126	6	17	12	15
110	62	7	17	12	-100
110	16	7	17	12	14
110	128	6	17	13	14
110	115	6	17	12	-100
110	89	7	17	12	15
110	90	8	17	12	14
110	145	6	17	12	-100
110	148	6	17	13	14
110	86	6	17	13	-100
110	135	6	17	13	15
110	83	6	17	12	15
110	48	6	17	13	14
110	21	6	17	13	-100
110	51	7	17	12	-100
69	102	7	17	12	14
69	136	7	17	12	-100
69	121	8	17	13	15
69	88	7	17	12	-100
69	25	7	17	13	14
69	141	7	17	14	-100
69	79	7	17	14	-100
30	121	7	17	13	15
30	46	7	17	14	-100
30	38	7	17	15	-100
30	96	5	17	14	-100
30	130	8	17	14	-100
30	81	7	17	13	14
30	104	7	17	12	14
30	84	7	17	12	-100
30	138	6	17	13	15
30	114	6	17	13	-100
30	49	7	17	12	-100
30	57	7	17	15	-100
30	42	7	17	15	-100
92	66	6	17	13	14
92	26	6	17	12	14
92	44	6	17	13	15
92	46	6	17	12	15
92	94	6	17	12	15
92	33	6	17	12	-100
92	1	6	17	15	-100
92	74	6	17	12	14
92	126	6	17	13	14
92	128	6	17	12	15
92	150	6	17	13	15
92	87	6	17	12	15
92	58	6	17	12	14
92	149	7	17	12	-100
92	4	7	17	14	-100
92	95	6	17	12	14
92	43	6	17	13	-100
92	114	6	17	14	-100
92	11	6	17	14	-100
92	110	6	17	13	15
92	20	6	17	12	-100
92	106	6	17	14	-100
92	113	6	17	12	14
127	99	7	17	13	15
127	75	7	17	15	-100
127	22	7	17	12	-100
20	45	6	17	12	14
20	46	6	17	12	14
20	96	6	17	13	-100
20	33	6	17	13	14
20	126	7	17	13	-100
20	128	7	17	12	14
20	130	7	17	13	15
20	104	7	17	14	-100
20	95	7	17	13	14
20	43	7	17	13	-100
20	114	6	17	12	14
20	93	6	17	12	15
20	30	6	17	12	15
20	49	6	17	15	-100
20	106	6	17	13	14
20	42	7	17	15	-100
20	113	7	17	13	-100
29	125	8	17	13	14
29	119	8	17	13	15
29	60	7	17	13	14
29	40	7	17	15	-100
29	62	7	17	14	-100
29	7	7	17	12	14
29	123	7	17	12	15
29	69	8	17	13	-100
49	117	7	17	12	14
106	66	6	17	13	14
106	74	6	17	12	-100
106	2	7	17	12	15
106	126	6	17	12	15
106	128	6	17	13	-100
106	87	7	17	13	14
106	14	6	17	12	15
106	145	7	17	14	-100
106	135	6	17	12	14
106	43	6	17	13	14
106	79	6	17	15	-100
106	114	7	17	13	14
106	110	7	17	13	15
106	30	6	17	12	15
146	6	7	17	13	14
146	73	7	17	13	15
124	125	8	17	12	15
124	7	7	17	13	15
124	29	7	17	13	-100
124	143	5	17	13	15
48	125	5	17	12	14
48	127	6	17	13	-100
50	26	7	17	14	-100
50	46	6	17	14	-100
50	38	6	17	12	14
50	96	5	17	12	15
50	13	6	17	14	-100
50	142	6	17	15	-100
50	82	7	17	15	-100
50	130	6	17	13	14
50	105	7	17	12	-100
50	104	5	17	13	-100
50	84	6	17	13	15
50	138	6	17	12	15
50	145	6	17	15	-100
50	56	6	17	15	-100
50	30	6	17	13	14
50	49	6	17	15	-100
47	26	7	17	13	-100
47	100	7	17	12	15
47	118	7	17	15	-100
47	40	7	17	13	14
47	34	7	17	13	15
47	97	7	17	13	-100
47	71	7	17	12	15
143	66	6	17	13	-100
143	26	5	17	12	14
143	134	6	17	14	-100
143	100	5	17	13	-100
143	13	6	17	13	15
143	55	5	17	12	14
143	75	7	17	12	14
143	126	6	17	13	-100
143	62	7	17	12	15
143	64	6	17	12	14
143	128	5	17	15	-100
143	98	6	17	13	14
143	150	6	17	13	15
143	7	5	18	15	-100
143	149	4	18	15	-100
143	148	6	17	13	14
143	141	6	17	12	15
143	114	6	17	15	-100
143	127	5	17	15	-100
143	29	6	17	12	14
143	106	5	17	13	14
